urn,apples,la_number,easting,northing
119444,0.505850289,888,351276,436333
119445,0.53803231,888,376293,429135
119446,0.729063481,888,375762,429122
131309,0.821476247,888,349166,418676
119447,0.148458119,888,374698,429296
137641,0.243043011,888,374461,430867
119449,0.563204193,888,349507,430205
119450,0.77514889,888,371434,427633
119451,0.177834445,888,374222,427931
119452,0.670516848,888,378503,423510
119453,0.874413012,888,378265,425374
119454,0.067833434,888,383744,422965
119460,0.782391829,888,360363,413392
119461,0.933670651,888,347683,420415
119462,0.122718487,888,359957,424049
119463,0.695069842,888,355618,415669
119464,0.861294956,888,357821,416236
119465,0.793807544,888,358292,418184
119466,0.402571416,888,359058,416344
119467,0.675511357,888,359345,417552
119468,0.738426014,888,357016,422825
119469,0.441603838,888,355504,412957
119470,0.76700241,888,356752,414471
119472,0.887042367,888,352234,416680
119473,0.644187851,888,355383,418952
119474,0.717356191,888,371038,452140
119475,0.878518243,888,353458,414864
119476,0.260510396,888,351907,421755
119477,0.661452287,888,349215,415001
119478,0.325647791,888,357858,421599
119480,0.052937597,888,336849,410052
119482,0.196131844,888,348148,410485
119484,0.181370852,888,384357,432807
119485,0.936400058,888,383255,432247
119486,0.581221256,888,384976,431741
119487,0.29826109,888,385792,434849
119488,0.681008611,888,383283,431336
119489,0.551316222,888,382772,433630
119491,0.241183238,888,381524,432741
119492,0.470434513,888,382772,433630
119493,0.283046839,888,349533,408221
137127,0.964649446,888,349516,411034
119495,0.676523615,888,351679,405413
119496,0.245994064,888,351833,407192
119497,0.628571523,888,352038,410160
119509,0.93118479,888,362553,414350
119518,0.190130459,888,353786,446368
119519,0.624260967,888,350994,439991
119520,0.603871357,888,357309,445291
119521,0.826974553,888,348591,467879
119522,0.04466309,888,349936,470487
119523,0.556561405,888,358345,472127
119524,0.759719383,888,354271,464470
119525,0.943852892,888,346615,451951
119526,0.348584385,888,351758,453555
119527,0.918378002,888,348445,455474
119528,0.489118628,888,348650,444868
119529,0.49895376,888,350419,465188
119530,0.789720255,888,358406,468779
119531,0.484532082,888,345814,437916
119532,0.81437621,888,348796,461796
119533,0.188256709,888,348050,459849
119534,0.534223917,888,347599,463482
119535,0.796213519,888,364374,476672
119536,0.883400836,888,360196,471194
119537,0.270379724,888,341343,461334
119538,0.45111303,888,343934,464630
119539,0.246989312,888,343804,458145
119540,0.948819456,888,356132,454311
119541,0.545198514,888,346234,475309
119542,0.851348946,888,347307,465825
119543,0.748810867,888,344397,455736
119544,0.975714315,888,345921,440927
119545,0.939942434,888,347310,448180
119546,0.37477418,888,350362,475230
119547,0.515570266,888,341009,428492
119548,0.478892172,888,343202,429093
119549,0.178636408,888,342141,439460
119550,0.309759157,888,342772,432289
119551,0.074133223,888,336821,427962
119552,0.352112922,888,332805,428681
119553,0.351539277,888,341763,432988
119555,0.798831572,888,340331,448798
119556,0.193476374,888,334857,439176
119557,0.305731521,888,333802,440178
119558,0.950085519,888,336771,447290
119559,0.787617631,888,339631,431540
119560,0.349486696,888,338308,438333
119561,0.418202161,888,338482,434132
119562,0.162315933,888,351737,437397
119563,0.727122082,888,352486,435027
119564,0.667326102,888,355865,436881
119565,0.514256212,888,358235,433834
119566,0.995520833,888,344018,423835
119567,0.586425395,888,349028,431912
119568,0.10731132,888,360516,437323
119569,0.672397206,888,350927,425396
119570,0.257010817,888,346281,422359
119571,0.756258591,888,365099,435140
119572,0.240383278,888,358956,430379
119573,0.566278863,888,345178,420460
119574,0.031435023,888,341526,418830
119575,0.480455998,888,355557,427909
119576,0.05750447,888,350041,434543
119577,0.939144024,888,376882,432759
119578,0.719074952,888,352691,421565
119579,0.681047104,888,352735,433739
119583,0.529839457,888,342265,461830
119584,0.646539272,888,348652,459986
119585,0.003038688,888,355298,422753
119586,0.928983535,888,349400,406440
119587,0.980966273,888,353831,433026
119588,0.483618057,888,348929,407855
119589,0.151851094,888,378510,421360
119590,0.646633988,888,341485,428583
119592,0.475921452,888,347897,406324
119602,0.513170822,888,351473,430522
119603,0.391638111,888,355578,429940
119604,0.092435663,888,356709,431159
119605,0.543277712,888,353503,430296
119606,0.59386024,888,352157,430191
119607,0.742896412,888,354495,429047
119608,0.138744353,888,356791,432179
119609,0.428120737,888,354877,431087
119610,0.345871345,888,354168,429974
119611,0.227420939,888,350927,431871
119612,0.785010468,888,353952,425168
119613,0.770730433,888,350260,448745
119614,0.333438218,888,352318,469903
119616,0.480432796,888,349738,404912
119617,0.137188573,888,349428,444932
119618,0.073513098,888,350278,470399
119619,0.345005001,888,352242,442393
119620,0.791248754,888,347759,462983
119621,0.158499165,888,348180,461482
119622,0.865421812,888,344266,464506
119623,0.824481565,888,333498,448073
119624,0.695679517,888,332253,447387
119625,0.944482038,888,342998,440050
119626,0.109063518,888,341851,432160
119627,0.857520341,888,332972,428969
119628,0.842574625,888,337201,428051
119629,0.052471617,888,342156,433234
119630,0.696855539,888,341413,447917
119631,0.690947395,888,335294,440087
119632,0.756914567,888,333736,443246
119633,0.308602213,888,357153,438542
119634,0.077686052,888,347864,430994
119635,0.685701594,888,359789,434883
119636,0.230947122,888,360018,437563
119637,0.139271081,888,348756,425629
119638,0.081826193,888,353309,427764
119639,0.387478638,888,354404,426006
119640,0.185671907,888,356366,427934
119641,0.513993444,888,368828,438094
119642,0.050345694,888,370443,434097
119643,0.185585205,888,362097,443161
119644,0.442142554,888,374349,441624
119645,0.052439963,888,374014,432655
119646,0.30775829,888,372854,431982
119647,0.210147711,888,364722,431711
119648,0.180700792,888,379333,433086
119650,0.380295484,888,372524,430057
119651,0.067521816,888,377598,437271
119652,0.259441682,888,385271,436373
119653,0.135146005,888,388814,441073
119654,0.544276275,888,386115,438789
119655,0.146650828,888,385678,437402
119656,0.150020275,888,376911,428173
119657,0.649990223,888,375413,427087
119658,0.87088687,888,374560,428665
119659,0.784480175,888,375068,431226
119660,0.27978689,888,374510,427624
119661,0.4647474,888,385633,421990
119662,0.258097764,888,387529,422835
119663,0.935211986,888,379295,423018
119664,0.475898415,888,383205,422597
119665,0.111190759,888,380878,423142
119668,0.640162553,888,360880,413485
119669,0.90671576,888,359317,426142
119670,0.506833982,888,359046,417127
119671,0.796849841,888,358958,418582
119672,0.610632768,888,357207,417384
119673,0.299846441,888,358064,416172
119674,0.168790273,888,357924,423527
119675,0.882496627,888,355677,413899
119676,0.812465235,888,355354,419041
119677,0.374442628,888,353829,422369
119678,0.071333169,888,350812,414549
119679,0.120766742,888,359684,420818
119680,0.306470241,888,363203,422197
119681,0.805916741,888,344282,410817
119682,0.402325729,888,341031,407927
119683,0.370389908,888,339275,413252
119684,0.440841935,888,346641,406084
119685,0.364036318,888,387748,447276
119686,0.200377965,888,376187,445635
119687,0.386085293,888,373503,444056
119688,0.834100047,888,378850,449392
119689,0.590619459,888,365656,450116
119690,0.574455797,888,389279,420389
119693,0.17431983,888,332858,429609
119694,0.70372181,888,349485,410690
119695,0.080929404,888,351880,406085
119696,0.785099768,888,354021,411399
119697,0.925541464,888,388594,418763
119698,0.818807208,888,352284,431788
119699,0.273127287,888,351371,428297
119700,0.183667063,888,356293,429983
119701,0.801808494,888,344452,434582
119702,0.801466851,888,383065,437623
119703,0.262906952,888,384952,432815
119704,0.390327821,888,356222,426246
134603,0.145236911,888,346830,406561
134599,0.389952584,888,349261,406936
119705,0.699078892,888,362100,421594
119707,0.487331393,888,350658,430720
136801,0.166976166,888,354851,430290
139130,0.21082934,888,387719,439221
119711,0.261457426,888,342594,463018
136717,0.674385762,888,335543,439508
119714,0.970878649,888,334279,441568
119716,0.65389766,888,374424,441253
119717,0.063451792,888,372446,430630
119719,0.523438118,888,389866,440871
119721,0.818908077,888,374315,427753
119722,0.422479684,888,381405,423593
119723,0.963861574,888,353883,422275
119725,0.374115111,888,388265,446270
119725,0.883044328,888,388265,446270
119725,0.799662282,888,388265,446270
119725,0.938914836,888,388265,446270
136997,0.295172242,888,376943,446225
119738,0.643440006,888,357160,416307
138948,0.876920753,888,351171,428386
119740,0.810707397,888,334305,428341
139290,0.041704552,888,353036,422132
119743,0.120900963,888,356905,426883
119744,0.813304014,888,342938,431815
119745,0.784092552,888,384282,422142
119746,0.531672089,888,344131,411947
137342,0.081225207,888,349756,443981
119748,0.741374767,888,350378,470279
119749,0.768382681,888,360129,436814
119751,0.020179483,888,352436,403829
137768,0.578016857,888,345215,421306
119753,0.959692921,888,388072,417936
137111,0.704777201,888,355067,426169
119757,0.941515891,888,376740,426930
119759,0.35088744,888,352237,434818
119761,0.655632712,888,344461,464727
138647,0.30739995,888,357422,417911
119765,0.250312281,888,352119,428190
119767,0.716778723,888,378946,421489
138544,0.780601943,888,359158,416463
119770,0.912259589,888,348834,462330
119773,0.210540428,888,354449,430739
119774,0.53672464,888,347646,407469
119775,0.58717194,888,354779,421458
119779,0.013278968,888,352285,431936
119780,0.231574381,888,353523,432427
119781,0.624854526,888,354734,428471
119782,0.146900913,888,347661,407632
119784,0.345322751,888,356506,426481
119785,0.278893991,888,387681,438896
137296,0.787164299,888,349382,418637
119788,0.369096231,888,337124,427910
119789,0.505696694,888,336836,447085
137421,0.193397218,888,375219,429494
119792,0.682820447,888,340830,407764
119794,0.665265821,888,349671,426490
136893,0.538105598,888,358055,418442
136731,0.857888952,888,347553,460657
119797,0.848054925,888,379843,422371
119798,0.89076161,888,347608,462408
119799,0.22293774,888,332014,445788
119800,0.243631696,888,360264,436679
119801,0.227024445,888,372010,435564
119802,0.39134338,888,351242,427191
119803,0.523755641,888,358423,415867
119804,0.937642442,888,375157,427681
119805,0.217516965,888,345239,430778
119806,0.919798616,888,359242,418448
119807,0.428346529,888,367974,433013
119808,0.174796689,888,359964,437766
137512,0.332725362,888,371842,424568
119483,0.393762175,888,345963,415577
138835,0.477216104,888,383761,421916
136742,0.808670589,888,348363,461536
136381,0.260329135,888,347497,461382
136390,0.332938679,888,374554,442122
119813,0.422405266,888,334668,438257
119814,0.642304202,888,353710,432056
119816,0.302630776,888,353191,421240
137498,0.925593078,888,348267,408453
119861,0.140123621,888,346139,475159
119866,0.195349673,888,353122,431240
119873,0.059505162,888,361477,470489
119876,0.625177737,888,345523,463236
119877,0.287951285,888,357885,417860
119878,0.75616987,888,333903,443195
119879,0.208700332,888,380071,422396
119880,0.578178652,888,354193,426290
119883,0.582261863,888,374757,426955
119887,0.863608518,888,342269,432131
119889,0.442952992,888,358237,416532
119891,0.702121526,888,379468,421666
119892,0.107657818,888,346779,462869
119893,0.33298538,888,356997,426407
119894,0.189466996,888,373244,427577
119895,0.909174802,888,335570,440163
119897,0.31571646,888,333949,443252
131479,0.675922727,888,361884,437047
133688,0.43732507,888,350321,430197
135347,0.384412702,888,354378,431090
135457,0.764448428,888,349941,406368
130745,0.725656597,888,354679,429192
119084,0.222558822,889,368189,425998
119091,0.596135364,889,367480,428003
119092,0.918533922,889,368891,427803
119099,0.091582224,889,369806,421970
139413,0.776454939,889,367011,425163
119115,0.047337726,889,369318,427313
119116,0.945956486,889,366917,427266
140559,0.302739881,889,367510,427141
119118,0.799931041,889,370804,428447
119119,0.36890814,889,368260,426442
119120,0.059023595,889,369069,424875
119121,0.988109771,889,366650,425959
119122,0.862957795,889,366639,426162
119123,0.680051488,889,369375,428932
119124,0.89346712,889,367273,430069
119125,0.329275155,889,368298,425865
119127,0.316489918,889,368951,430637
119136,0.525530032,889,369318,427313
119163,0.503114948,889,364510,425615
119201,0.044176143,889,367319,416105
119222,0.984317798,889,368748,429659
119294,0.54883669,889,368457,422966
119295,0.25867188,889,369974,422348
119344,0.993761405,889,368666,429191
119355,0.457524247,889,369567,427983
119357,0.655073333,889,369105,422149
119408,0.139397563,889,373971,416212
139514,0.289503583,889,366607,428071
119423,0.688784777,889,365398,426005
119455,0.777914524,889,371602,422445
141483,0.062226669,889,370115,420524
140891,0.143297504,889,369574,422894
119458,0.005275538,889,369951,421777
119459,0.038961313,889,366120,423349
119499,0.407247262,889,367524,427991
119501,0.69016922,889,368225,430550
119502,0.126168964,889,368024,429146
119503,0.658619485,889,369508,425377
119505,0.505293091,889,368937,427840
119510,0.831671517,889,366904,428663
119511,0.231414092,889,367990,428023
119512,0.767591846,889,368503,425620
119513,0.113786109,889,368871,427145
119516,0.44384271,889,370344,427392
119517,0.57998664,889,368266,430463
119615,0.731586489,889,368146,423433
119649,0.757197162,889,364691,425874
119666,0.487036608,889,368268,423970
119667,0.746439292,889,369093,421524
119706,0.420887018,889,368853,428536
119200,0.985300263,889,369480,420673
130746,0.44507408,889,367985,429392
131772,0.596777672,890,332321,434981
140673,0.613591468,890,331412,435088
141115,0.592363911,890,331291,433917
119240,0.673623568,890,331070,437582
119246,0.888609705,890,332476,437609
138739,0.384440246,890,331493,441601
138927,0.772081786,890,330868,433366
138300,0.13997502,890,331876,434317
137359,0.106529054,890,331489,440512
138847,0.909114892,890,331442,432411
131414,0.802066205,890,332737,440566
133291,0.213967079,890,333071,437478
119411,0.462306955,890,331714,439693
119593,0.33753646,890,332649,434252
119594,0.794535794,890,333302,431861
119596,0.236444125,890,332684,432442
119598,0.314238518,890,332310,434788
119599,0.560900282,890,331952,436328
119600,0.029239634,890,331198,437913
119691,0.907498961,890,331702,440295
119692,0.661710374,890,331890,442463
134967,0.967406358,890,332251,439433
131070,0.013387789,890,333656,434714
139675,0.98796665,890,331682,438245
137973,0.126443166,890,331843,440430
140759,0.903447133,890,333250,433984
140143,0.008044657,890,332162,435555
119871,0.503121948,890,332150,435608
130744,0.89099605,890,333206,438687
138146,0.096807014,891,479925,352832
138238,0.255687326,891,459815,379677
138570,0.900416524,891,454454,361066
138997,0.262318592,891,458791,384793
122403,0.590640876,891,449529,354216
122404,0.913690345,891,450704,353880
139215,0.034723161,891,473699,370833
139941,0.713307644,891,448965,361343
140357,0.477000647,891,457647,345491
140659,0.071680934,891,456797,367961
140637,0.40030245,891,455542,363502
122440,0.981070801,891,454391,363741
122441,0.561148756,891,454426,363793
122452,0.836869565,891,458034,363109
122453,0.305077839,891,458016,363382
122458,0.750757297,891,447918,358210
122463,0.173962353,891,449865,358781
122468,0.92857376,891,449689,359295
122488,0.016883383,891,448512,360963
122490,0.762947327,891,450496,359991
122496,0.113211512,891,456845,368191
122497,0.123887527,891,458112,369633
122498,0.916736329,891,458016,369655
122501,0.177641525,891,456905,367498
122509,0.855539103,891,458628,344409
122510,0.972678472,891,459260,344648
122511,0.916664864,891,458750,344458
122512,0.644327511,891,458916,346398
122513,0.502401882,891,459260,344648
122516,0.580118488,891,459963,345336
122519,0.787605699,891,459711,345995
122520,0.106894558,891,459592,346114
122521,0.236249871,891,458997,345495
122522,0.536673998,891,460834,342505
122523,0.312610115,891,460808,341590
122524,0.296606648,891,460850,341576
122528,0.047397788,891,460560,340914
122529,0.380460126,891,459352,342094
122530,0.570342607,891,459725,341428
122531,0.145579892,891,461606,342351
122532,0.966743256,891,461498,342453
122533,0.903078244,891,462131,342723
122534,0.231470318,891,460048,343160
122535,0.910553151,891,460011,343113
122536,0.486243446,891,450663,338378
122539,0.436608554,891,453221,336813
122540,0.289482689,891,453505,335796
122541,0.384513379,891,453660,335782
122543,0.647453733,891,452071,336196
122544,0.116288242,891,452137,335983
122545,0.08738818,891,450778,336058
122546,0.021217567,891,449073,337840
122547,0.98798603,891,449070,337967
122548,0.322920967,891,450948,336065
122551,0.31578201,891,448637,336704
140071,0.460766714,891,449020,336793
138070,0.657488836,891,450336,334814
122554,0.703085798,891,449504,335062
122555,0.683145843,891,449794,334729
122556,0.335315488,891,469460,382088
122560,0.072376809,891,471403,380081
122562,0.044443665,891,450120,359668
122563,0.835783599,891,450727,359261
122566,0.625242556,891,446078,349582
122575,0.956090591,891,450884,344541
122576,0.110128128,891,452389,343491
122577,0.64440701,891,450960,344543
122578,0.777829097,891,447435,351577
122579,0.191926882,891,447220,353383
122580,0.085094464,891,444647,351379
122581,0.341651755,891,445343,351664
122585,0.049356907,891,453997,348178
122586,0.371585523,891,453835,348069
122587,0.811263914,891,451674,347930
122589,0.695490226,891,453906,349915
122595,0.532740159,891,480254,354438
122596,0.171081706,891,459109,338219
122597,0.297418565,891,458556,335978
122598,0.445286984,891,458481,337363
122599,0.29972712,891,459288,336870
122600,0.194521971,891,458975,336806
122601,0.297420396,891,460181,335620
122602,0.378386844,891,457851,335860
122602,0.3897136,891,457851,335860
122602,0.069297087,891,457851,335860
122602,0.891998205,891,457851,335860
122604,0.351186842,891,456360,379947
122605,0.671108896,891,459145,379740
122611,0.495292283,891,476466,354625
122612,0.690486577,891,482076,351768
122614,0.289293742,891,481385,351992
122615,0.667729557,891,477864,390034
122617,0.515611135,891,455173,347888
122620,0.390391441,891,470149,340025
122621,0.924897509,891,471524,339828
122624,0.69954136,891,464657,343989
122624,0.597082733,891,464657,343989
122624,0.99939515,891,464657,343989
122624,0.791661415,891,464657,343989
122625,0.657889992,891,461432,349537
122627,0.700095121,891,459103,384411
122630,0.270581416,891,459046,363323
122631,0.075225123,891,483360,361784
122635,0.292900618,891,468660,335651
122635,0.666402027,891,468660,335651
122635,0.050537202,891,468660,335651
122635,0.623028581,891,468660,335651
122637,0.20965097,891,455424,326161
122638,0.667004261,891,473970,373462
122640,0.604116271,891,468428,375371
122641,0.314213201,891,469002,391213
122643,0.719280358,891,474076,346149
122645,0.543753821,891,487992,371101
122650,0.130612327,891,462494,330693
122651,0.567803226,891,467226,330503
122652,0.813708863,891,461342,331851
122653,0.497097834,891,467663,357417
122654,0.196456214,891,462717,345242
122655,0.552128868,891,468793,389369
122656,0.973709205,891,468941,394997
122657,0.404663551,891,476882,393797
122658,0.940051445,891,451827,352831
122659,0.662993654,891,456068,354462
122661,0.391643581,891,451662,323189
122662,0.017595152,891,482242,371319
122663,0.105529713,891,479650,358714
122665,0.156802986,891,466772,368362
122666,0.990177721,891,465897,368084
122667,0.885585723,891,465850,368069
122668,0.819311166,891,477064,341187
122669,0.68920288,891,465227,339257
122670,0.471431211,891,464779,339002
122671,0.729341614,891,478860,378089
122674,0.390863456,891,458741,358045
122675,0.620159557,891,456978,333210
122676,0.218591966,891,469837,354015
122677,0.653047845,891,450879,324649
122678,0.685848778,891,480070,365995
122681,0.870660801,891,463434,325341
122682,0.349415739,891,481793,357091
122683,0.281408564,891,461043,334198
122683,0.334616811,891,461043,334198
122683,0.44353276,891,461043,334198
122683,0.134006129,891,461043,334198
122684,0.377191193,891,461385,349786
122685,0.074690195,891,470545,339975
122685,0.902663446,891,470545,339975
122685,0.142804294,891,470545,339975
122685,0.806195093,891,470545,339975
122686,0.859561302,891,466030,388112
122706,0.097336509,891,450164,344034
122707,0.759947441,891,452606,336956
122714,0.917632264,891,449511,345203
122715,0.075941688,891,460706,343165
122716,0.774104064,891,450849,355335
122717,0.553485946,891,450891,356063
122722,0.004268999,891,449227,356177
122723,0.58568789,891,449487,356905
122723,0.627444302,891,449487,356905
122723,0.332180294,891,449487,356905
122723,0.079603816,891,449487,356905
122724,0.043606154,891,449883,356243
122727,0.937275928,891,456285,362360
122728,0.80255002,891,461323,331088
122729,0.604550602,891,459023,380954
122730,0.146015206,891,459056,381043
122731,0.576513125,891,456239,369116
122732,0.81437091,891,470913,382118
122734,0.36818627,891,455489,362029
122735,0.860598191,891,457547,336293
130255,0.64303584,891,456135,362072
131091,0.355465652,891,464729,360628
131722,0.828795614,891,457929,381564
132243,0.467987834,891,451806,362866
122741,0.898245901,891,454346,363035
122742,0.475456404,891,449807,360840
122743,0.517249812,891,461737,342369
122745,0.070584111,891,446384,352918
122746,0.098529564,891,446941,350478
122750,0.511610866,891,470947,349759
122751,0.207776229,891,458327,329714
122752,0.634933568,891,461539,349111
122753,0.025984336,891,474295,360029
122754,0.574814136,891,483188,354389
122756,0.017599265,891,457165,326321
122757,0.591120682,891,456022,370987
122758,0.680522291,891,480363,374403
140591,0.886273531,891,469214,343133
122760,0.942553249,891,477391,352393
122760,0.402934197,891,477391,352393
122760,0.642532789,891,477391,352393
122760,0.982888576,891,477391,352393
122761,0.558129646,891,467833,354547
122762,0.88363892,891,470498,364357
122764,0.980899533,891,479031,369286
122766,0.311541772,891,477296,361691
122767,0.907706299,891,457674,333965
122768,0.060530312,891,469699,353551
122769,0.035442985,891,469837,354015
122770,0.090546319,891,448638,339818
122771,0.608836687,891,468138,370933
131814,0.569726078,891,456227,355021
132784,0.657797065,891,479990,352149
132770,0.051720834,891,453603,364339
132814,0.623967301,891,458043,387335
133268,0.812336944,891,458011,359047
133265,0.791074067,891,456032,358908
133269,0.204806909,891,456067,360249
122775,0.707204829,891,448201,359127
122786,0.902145509,891,458141,350848
122786,0.452205249,891,458141,350848
122786,0.165298864,891,458141,350848
122786,0.159064661,891,458141,350848
122787,0.332273504,891,461111,340260
122788,0.991716138,891,451003,337705
122789,0.252090521,891,470825,381094
122792,0.237927751,891,479427,353491
122793,0.719071978,891,455716,381483
122794,0.826950059,891,457947,378709
140574,0.902870023,891,473995,340067
122796,0.715963647,891,462840,386864
122797,0.082166663,891,464462,335339
122798,0.938997676,891,462215,367132
122799,0.197845837,891,475893,348039
122802,0.747905409,891,473341,390642
122803,0.301060322,891,468251,344169
122804,0.970071601,891,462009,391619
122806,0.644034871,891,466865,346605
122807,0.927864498,891,453691,351311
122808,0.614384834,891,478860,383899
122809,0.283321551,891,468127,384617
122810,0.58266809,891,463178,347603
138813,0.124260257,891,460873,341225
138811,0.803828454,891,459077,344220
122813,0.420419963,891,469678,381105
138812,0.032029856,891,453888,349986
137909,0.644838005,891,447434,346395
122816,0.728924566,891,462953,392006
137428,0.395463289,891,459422,336749
140727,0.455829364,891,479397,353212
140783,0.436588316,891,456334,360484
122820,0.687396992,891,459055,377688
141460,0.838833585,891,453314,361657
122822,0.799010545,891,467268,368223
122823,0.918994207,891,458871,378439
122823,0.755335536,891,458871,378439
122823,0.350494072,891,458871,378439
122823,0.760913233,891,458871,378439
134028,0.45261784,891,469962,379878
122824,0.357529042,891,446725,358991
133277,0.050601882,891,452913,360596
133278,0.863368636,891,453942,359456
133276,0.330595516,891,456897,360709
133274,0.702228263,891,454165,360470
133273,0.323324503,891,452144,361077
133272,0.726042098,891,451209,363746
132250,0.050776726,891,455165,360875
133296,0.284306282,891,448143,343852
133389,0.749907244,891,459758,358310
109309,0.703621535,891,447255,346386
128075,0.955037654,891,453286,349662
131560,0.726133319,891,459277,356444
135458,0.70090855,891,449692,337770
136006,0.347461337,891,451277,356185
138365,0.294572479,891,461018,343040
138481,0.244227206,891,450579,355909
137981,0.267047579,891,448943,357242
138411,0.838349479,891,456935,368332
139062,0.714567449,891,466836,368454
139063,0.01957247,891,449577,358768
139956,0.601127418,891,451924,348674
140549,0.366599419,891,480362,353021
140992,0.025202704,891,446227,347178
137158,0.12402172,891,454359,364103
122830,0.097884907,891,458035,362970
137857,0.334409595,891,449180,360081
136361,0.164808671,891,458431,346054
137536,0.984961495,891,459314,344819
136627,0.609529989,891,462557,342427
138832,0.99666236,891,451130,336987
138837,0.509754873,891,450445,338263
122854,0.620048294,891,451769,335230
138641,0.990988037,891,450278,344888
122857,0.83115746,891,446509,353034
122857,0.320238867,891,446509,353034
122857,0.076913765,891,446509,353034
122857,0.934519194,891,446509,353034
136628,0.248460433,891,457934,336104
138482,0.96955945,891,458970,335686
136878,0.207029001,891,470367,339574
137628,0.864749611,891,458916,357844
122867,0.829103614,891,461409,349661
138191,0.065110799,891,461693,331055
137763,0.696134783,891,454480,362016
137159,0.448339422,891,452789,350021
138810,0.866987179,891,459718,345124
140698,0.530783148,891,452630,361914
136291,0.470786747,891,449393,336188
138661,0.930864575,891,450550,338124
140854,0.715706502,891,452588,362140
122949,0.486775458,891,458718,346496
122950,0.455445928,891,452148,361458
122952,0.887109298,891,454355,363803
122957,0.1086818,891,464657,334903
122961,0.053250285,891,451236,356154
130996,0.255090528,891,480126,354118
135108,0.444992157,892,455324,340329
138264,0.941352869,892,457541,339613
122401,0.928645946,892,456169,340729
131648,0.107214089,892,456808,344742
133164,0.936463907,892,459107,341737
135767,0.319206198,892,456168,340686
138508,0.584360586,892,457539,341527
139232,0.258577484,892,459013,339804
139326,0.565384976,892,450938,339892
140017,0.209971863,892,455039,333336
140550,0.292998135,892,451129,340527
140555,0.957667604,892,451782,342562
122407,0.574902234,892,455788,340814
122413,0.137504125,892,454530,345220
122414,0.112894743,892,456747,342184
122416,0.36285853,892,455168,338328
137525,0.477261451,892,455683,339374
140303,0.039078276,892,459290,341273
122426,0.029044023,892,451623,341603
122427,0.503959099,892,454091,339930
137182,0.26823418,892,455773,342289
122429,0.596147107,892,457288,344852
122429,0.618617436,892,457288,344852
122429,0.887863783,892,457288,344852
122429,0.807195591,892,457288,344852
122435,0.745591368,892,455304,340351
122437,0.939937975,892,454521,340664
122442,0.383905942,892,455559,343052
122444,0.918498545,892,458357,339711
140715,0.755621362,892,459103,340157
137480,0.365788696,892,455136,343824
122456,0.78134832,892,458438,342825
138663,0.462129549,892,454894,342405
122465,0.795138137,892,454619,340242
122474,0.348864836,892,455631,346111
138740,0.861146351,892,454734,343063
122476,0.169520935,892,453622,344623
122478,0.128434361,892,455747,341680
122480,0.06259532,892,457181,338909
122481,0.065120691,892,455591,340521
122486,0.058270653,892,457278,342879
122493,0.40833292,892,452802,344513
122508,0.493600261,892,454988,345906
122561,0.495773054,892,457119,345506
122702,0.272107252,892,456579,342133
122703,0.72458834,892,453145,345220
137443,0.258093579,892,456283,346637
138741,0.739025268,892,455429,333804
140239,0.715503529,892,454944,334664
122733,0.122101846,892,456039,341814
122739,0.124041444,892,454829,334016
137550,0.539837773,892,457513,340748
122740,0.281726497,892,453998,345711
122740,0.4975004,892,453998,345711
122740,0.895658956,892,453998,345711
122740,0.544713062,892,453998,345711
139217,0.304411782,892,458509,339929
122777,0.810247827,892,456633,337445
138339,0.617051355,892,455720,341790
139490,0.972192222,892,456824,337792
138340,0.308052852,892,453123,341834
138338,0.72123107,892,454818,344508
137425,0.162288901,892,455357,333871
137439,0.492830348,892,458639,340935
138814,0.056172765,892,457343,345699
134841,0.942630101,892,455594,335236
131005,0.86815577,892,456380,345403
131006,0.417313125,892,455598,345713
131007,0.395742578,892,456368,344973
137786,0.705579743,892,457794,340958
137526,0.665403302,892,458245,341217
136232,0.319326832,892,453379,345491
136724,0.716825068,892,451818,339842
137798,0.062685908,892,454301,341590
138341,0.918697419,892,453206,341605
122966,0.526304124,892,452305,341762
134889,0.394083943,892,457848,340196
130787,0.494147682,892,451481,341306
134390,0.117545629,893,351747,314721
138268,0.446058804,893,365902,300152
139933,0.464249313,893,350107,315787
141180,0.916192435,893,367174,293941
123353,0.760954391,893,376469,284694
123354,0.250060031,893,331985,288774
123356,0.057039406,893,363767,304706
123357,0.483891768,893,372097,329818
123359,0.316501808,893,355445,297625
123360,0.143696898,893,359222,275166
123361,0.830220295,893,367125,275939
123365,0.50191961,893,339443,334913
123365,0.448503083,893,339443,334913
123365,0.941194125,893,339443,334913
123365,0.779114819,893,339443,334913
123366,0.486265966,893,330199,333997
123371,0.695459252,893,373619,283882
123372,0.784044614,893,369322,326697
123373,0.799206251,893,361539,328072
123379,0.948012298,893,351697,275231
123382,0.07421903,893,367161,334134
123383,0.85282164,893,337428,304616
123385,0.095780119,893,336962,292254
139630,0.26451337,893,329231,330327
123389,0.934495329,893,349521,311981
123390,0.652874581,893,347739,312673
123391,0.608654649,893,350989,312759
123393,0.027375295,893,351747,315282
123394,0.887768748,893,347806,312608
123395,0.576668454,893,351207,314993
123396,0.738524043,893,375765,311911
123397,0.303054346,893,365048,331960
123399,0.482716046,893,365440,328466
123403,0.842168426,893,329005,336005
123405,0.199889656,893,373055,342111
123407,0.413493287,893,362472,299496
123410,0.765319434,893,381079,303864
123411,0.477361276,893,366714,333922
123424,0.210822547,893,375319,308181
123426,0.191474293,893,352248,275308
